timestamp,LAz_angle,LEl_angle,RAz_angle,REl_angle
1048291,20.39613450169192,-2.4154113038510854,-48.7649559908141,2.3580735576140244
1048292,20.479073459311913,-2.4716667532117302,-48.2678924851253,2.112906466403004
1048293,20.563551636927066,-2.5226742384896466,-47.76324729972386,1.862526169123005
1048294,20.648369246989983,-2.5659654108705974,-47.26418793657308,1.6153903285897988
1048295,20.732279389476126,-2.599340944502409,-46.78428356481176,1.3801541355151716
1048296,20.814028578337542,-2.6209635236465525,-46.33698865392595,1.1653176514055728
1048297,20.892396267569588,-2.6294333826055176,-45.93510625682114,0.9788668933144745
1048298,20.966232429356985,-2.623843827337606,-45.59025505770225,0.8279248358862277
1048299,21.034491915353158,-2.6038144210441723,-45.31236199912502,0.7184276049783827
1048300,21.096264268713888,-2.5695007788226176,-45.10920362117346,0.6548408595988925
1048301,21.15079860092713,-2.521581654901635,-44.98601809035978,0.639930017671027
1048302,21.197522877296425,-2.4612247311929685,-44.94520782571819,0.6745961750273871
1048303,21.23605707697755,-2.3900334651686266,-44.98614833717083,0.7577860473755385
1048304,21.266220730136315,-2.3099782063406322,-45.105116674383346,0.8864829117362223
1048305,21.28803443344781,-2.223315424358704,-45.29534672564334,1.0557803425915893
1048306,21.30171592148967,-2.132499322991033,-45.547212946435366,1.2590376511755912
1048307,21.307670910708623,-2.0400902714805342,-45.84854147633428,1.4881131963176721
1048308,21.306479588865244,-1.9486640785700757,-46.18503690007162,1.7336661716343098
1048309,21.298878543029993,-1.8607260945780872,-46.54081255622547,1.985516265619889
1048310,21.28573942594774,-1.77863341553722,-46.89900426269003,2.2330467883380827
1048311,21.268044386830834,-1.7045281754375101,-47.24244289710549,2.4656341662138153
1048312,21.2468588977785,-1.6402830638024501,-47.554360680330205,2.6730868706458066
1048313,21.22330235886866,-1.5874611596231645,-47.81910058774347,2.8460746975058053
1048314,21.198517345875505,-1.5472896391313642,-48.022799381630946,2.976529844443597
1048315,21.173637626123465,-1.5206471313433094,-48.15401285896037,3.058001500007382
1048316,21.149755543225744,-1.5080633656137483,-48.204257572416665,3.08594961236033
1048317,21.127889344499113,-1.5097299041796581,-48.16844226433395,3.057963061166163
1048318,21.108951254700532,-1.5255194990217362,-48.045167951677364,2.9738924667576048
1048319,21.09371687156946,-1.555012086192996,-47.83688115181852,2.835890696851081
1048320,21.082796739938843,-1.5975251931017767,-47.54987012828509,2.648358009446097
1048321,21.07661079707447,-1.6521467901850928,-47.19410168940035,2.417793907893686
1048322,21.075366975528766,-1.7177684108784372,-46.78290104790373,2.1525599855925646
1048323,21.07904464117102,-1.7931175177470828,-46.33248493383481,1.8625631116232364
1048324,21.08738379324211,-1.8767878513106064,-45.86136711863484,1.5588726194512228
1048325,21.099881037327602,-1.967267218395929,-45.389654922034644,1.2532847159254894
1048326,21.11579323278687,-2.0629632412029015,-44.938266886519784,0.9578537943972213
1048327,21.134148925361885,-2.162226348300299,-44.52810322523677,0.6844098796510891
1048328,21.153768452142508,-2.263371527879413,-44.17920096287671,0.44408115372723433
1048329,21.17329212254976,-2.364699227957204,-43.90990960735386,0.24684180500302075
1048330,21.19121695219884,-2.464516559018947,-43.73612160650464,0.10110444355936266
1048331,21.205940572685062,-2.5611594330353795,-43.6705906586379,0.013373780272582025
1048332,21.215811762840314,-2.6530163881453013,-43.722365238204375,-0.012024552416574383
1048333,21.21918589433348,-2.7385546519550017,-43.89636345998124,0.02687175755471867
1048334,21.214483934918256,-2.8163484228156723,-44.193108076436474,0.1295723213988023
